"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @AlyssaValdez2: #PiliPinasDebates2016 <ed><U+00A0><U+00BD><ed><U+00B9><U+0089>",FALSE,0,NA,2016-03-23 13:53:37,FALSE,NA,"712638436042084353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crizzhaaa",1359,TRUE,FALSE,NA,NA
"2","RT @everettneil: That moment Poe tried to bend debate rule so others can gang up on Mar reveals not her debate skills but character #PiliPi<U+2026>",FALSE,0,NA,2016-03-23 13:52:05,FALSE,NA,"712638047616000000",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tejadajomar41",129,TRUE,FALSE,NA,NA
"3","RT @Senyora: Naiinis din ako minsan kay Rodrigo! Masyado mabait! Ugh! #PiliPinasDebates2016",FALSE,0,NA,2016-03-23 13:50:43,FALSE,NA,"712637705788727297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","honeyleepia",1551,TRUE,FALSE,NA,NA
"4","RT @inquirerdotnet: #RodrigoDuterte on his pledge to stop crime should he assume the presidency. #VotePH2016 #PiliPinasDebates2016 https://<U+2026>",FALSE,0,NA,2016-03-23 13:50:38,FALSE,NA,"712637684108238848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andreaakf",285,TRUE,FALSE,NA,NA
"5","RT @everettneil: That moment Poe tried to bend debate rule so others can gang up on Mar reveals not her debate skills but character #PiliPi<U+2026>",FALSE,0,NA,2016-03-23 13:50:30,FALSE,NA,"712637651610763265",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Gil10Angelo",129,TRUE,FALSE,NA,NA
"6","RT @LibrongPatama: A leader that has a heart to serve. #PiliPinasDebates2016 https://t.co/aCwxKMovxE",FALSE,0,NA,2016-03-23 13:49:59,FALSE,NA,"712637520912076801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dalengtalapas",14,TRUE,FALSE,NA,NA
"7","RT @filipinoposts: Miram watching #PiliPinasDebates2016 https://t.co/h27PfC3PQm",FALSE,0,NA,2016-03-23 13:49:34,FALSE,NA,"712637414649368579",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hemmoxsmiles",371,TRUE,FALSE,NA,NA
"8","RT @DZAR1026: PHOTO | Thumb mark survey at UP Cebu 
#PHVoteDuterte | via @janet_dzar
#PiliPinasDebates2016 https://t.co/pm5zDpo22A",FALSE,0,NA,2016-03-23 13:49:22,FALSE,NA,"712637365693513730",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iannnev",236,TRUE,FALSE,NA,NA
"9","RT @filipinoposts: *After mong maka eye to eye contact si crush* <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#PiliPinasDebates2016 https://t.co/tDytp0BxEo",FALSE,0,NA,2016-03-23 13:49:12,FALSE,NA,"712637321930117120",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sangsteryssa",297,TRUE,FALSE,NA,NA
"10","RT @everettneil: That moment Poe tried to bend debate rule so others can gang up on Mar reveals not her debate skills but character #PiliPi<U+2026>",FALSE,0,NA,2016-03-23 13:48:32,FALSE,NA,"712637154388680704",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jane_villareal5",129,TRUE,FALSE,NA,NA
