"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5577","#duterte to #mar :

wala naman akong nakikitang tuwid na daan,, eh kulobot-kolobot lng.

#duterteAko
#Duterte
#pilipinasdebates2016",FALSE,0,NA,2016-02-24 14:15:23,FALSE,NA,"702497049627983872",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ManuelTrazo",0,FALSE,FALSE,NA,NA
"5578","RT @Joseph_Morong: Time to unwind after a successful #PiliPinasDebates2016 @gmanews Ma'am Jess on the mic https://t.co/wfRVRdb4Sf",FALSE,0,NA,2016-02-24 14:15:18,FALSE,NA,"702497030292176896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annsofly1",45,TRUE,FALSE,NA,NA
"5579","RT @gmanews: The exchange between @VPJojoBinay and @MARoxas is the most tweeted moment during #PiliPinasDebates2016 https://t.co/KSORq1HB7L",FALSE,0,NA,2016-02-24 14:14:59,FALSE,NA,"702496950046732288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annsofly1",268,TRUE,FALSE,NA,NA
"5580","RT @AnimoLozol: Thesis defense:

Poe - Leader
Binay and Roxas - Epal sa group
Duterte - Prof
Santiago - Panelist

#PiliPinasDebates2016",FALSE,0,NA,2016-02-24 14:11:41,FALSE,NA,"702496122367922176",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Heatherious",1036,TRUE,FALSE,NA,NA
"5581","RT @AlfredJGT: Kung talino, Miriam!
Kung puso, Poe! 
Kung lakas ng loob, Duterte! <ed><U+00A0><U+00BD><ed><U+00B1><U+008A>
#PiliPinasDebates2016",FALSE,0,NA,2016-02-24 14:11:41,FALSE,NA,"702496118874075137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lowkeyshnly",28,TRUE,FALSE,NA,NA
"5582","Tawang tawa ako dun sa Snapchat debate #PiliPinasDebates2016 HAHAHAHAHAHAHA",FALSE,0,NA,2016-02-24 14:09:48,FALSE,NA,"702495644800266240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rheaczarina",0,FALSE,FALSE,NA,NA
"5583","RT @BipolarPost: ""Ako, galit sa corrupt."" - Mar

So may self-hatred ka, Mar?

#PiliPinasDebates2016",FALSE,0,NA,2016-02-24 14:09:38,FALSE,NA,"702495602773372928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imLeonskiee",122,TRUE,FALSE,NA,NA
"5584","RT @RegisAndanar: Duterte: Slytherin
Roxas: Gryffindor
Poe: Hufflepuff
Santiago: Ravenclaw

Binay: Chocolate Frog

#PiliPinasDebates2016",FALSE,0,NA,2016-02-24 14:09:20,FALSE,NA,"702495530098634752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShyGirlHaveAGun",1598,TRUE,FALSE,NA,NA
"5585","RT @mundangmacugay: I will vote for duterte #PiliPinasDebates2016",FALSE,0,NA,2016-02-24 14:09:08,FALSE,NA,"702495477825077248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desiree2ne1",5,TRUE,FALSE,NA,NA
"5586","RT @bernardokath: Goodluck kuya mar! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #PiliPinasDebates2016 #MarWithAPlan https://t.co/IhwF9xMHU2",FALSE,0,NA,2016-02-24 14:08:49,FALSE,NA,"702495397227294720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stephxxkn26",3405,TRUE,FALSE,NA,NA
