"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4577","RT @MOAArena: Mr. @aldenrichards02 earlier at #TNTSuperPanaloDay! ;) #MaiDen #AlDub 
ALDUB AtTNTSuperPanaloDay https://t.co/LbgXS3wAaw",FALSE,0,NA,2016-02-27 01:51:07,FALSE,NA,"703396916126552064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elinorpadolfo",578,TRUE,FALSE,NA,NA
"4578","RT @naughtynate29: #tntsuperpanaloday #ootd #ootn #aldub https://t.co/blda9vIToV https://t.co/2bUihT7n2u",FALSE,0,NA,2016-02-27 01:51:06,FALSE,NA,"703396909906460672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mylife_rion_cha",2188,TRUE,FALSE,NA,NA
"4579","RT @MOAArena: . @mainedcm dancing at the #TNTSuperPanaloDay! ;) #MaiDen #AlDub
ALDUB AtTNTSuperPanaloDay https://t.co/Zel5Lu8Rhm",FALSE,0,NA,2016-02-27 01:50:59,FALSE,NA,"703396880844062720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elinorpadolfo",776,TRUE,FALSE,NA,NA
"4580","RT @MOAArena: . @mainedcm dancing at the #TNTSuperPanaloDay! ;) #MaiDen #AlDub
ALDUB AtTNTSuperPanaloDay https://t.co/Zel5Lu8Rhm",FALSE,0,NA,2016-02-27 01:50:47,FALSE,NA,"703396830655094784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beth_holandez",776,TRUE,FALSE,NA,NA
"4581","RT @MOAArena: ALDUB AtTNTSuperPanaloDay
More photos of @mainedcm &amp; @aldenrichards02! ;) #TNTSuperPanaloDay #MaiDen #AlDub https://t.co/G0qd<U+2026>",FALSE,0,NA,2016-02-27 01:50:19,FALSE,NA,"703396713621360641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beth_holandez",1015,TRUE,FALSE,NA,NA
"4582","RT @MOAArena: Mr. @aldenrichards02 earlier at #TNTSuperPanaloDay! ;) #MaiDen #AlDub 
ALDUB AtTNTSuperPanaloDay https://t.co/LbgXS3wAaw",FALSE,0,NA,2016-02-27 01:50:19,FALSE,NA,"703396713612996608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beth_holandez",578,TRUE,FALSE,NA,NA
"4583","RT @MOAArena: Maine and Alden's dance number! <U+2764><U+FE0F> #TNTSuperPanaloDay #AlDub #MaiDen https://t.co/BogiJWCvj0",FALSE,0,NA,2016-02-27 01:48:53,FALSE,NA,"703396350587580417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nicojhen04",1027,TRUE,FALSE,NA,NA
"4584","RT @MOAArena: ALDUB AtTNTSuperPanaloDay
More photos of @mainedcm &amp; @aldenrichards02! ;) #TNTSuperPanaloDay #MaiDen #AlDub https://t.co/G0qd<U+2026>",FALSE,0,NA,2016-02-27 01:48:45,FALSE,NA,"703396320208252928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ludymaconocido",1015,TRUE,FALSE,NA,NA
"4585","RT @MOAArena: And that's it for the #TNTSuperPanaloDay! ;) #MaiDen #AlDub https://t.co/gUR6GeNA6A",FALSE,0,NA,2016-02-27 01:48:03,FALSE,NA,"703396141153452032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ludymaconocido",1087,TRUE,FALSE,NA,NA
"4586","RT @MOAArena: Maine joins Alden on stage! #MaiDen #AlDub #TNTSuperPanaloDay https://t.co/lTXAxMOrTd",FALSE,0,NA,2016-02-27 01:45:38,FALSE,NA,"703395532568268800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elsazabat0320",1038,TRUE,FALSE,NA,NA
"4587","RT @MOAArena: And that's it for the #TNTSuperPanaloDay! ;) #MaiDen #AlDub https://t.co/gUR6GeNA6A",FALSE,0,NA,2016-02-27 01:45:34,FALSE,NA,"703395519389798401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","r_ongpauco25",1087,TRUE,FALSE,NA,NA
"4588","-&gt; https://t.co/PgCP29azMo
.
#GGMU
#coys
#aldub
#Supergirl
#fcbarcelona
#bbcqt
#YoQuiero
#YNWA
#forzajuve
#HalaMadrid
#forzainter k",FALSE,0,NA,2016-02-27 01:44:19,FALSE,NA,"703395202996637697",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","TamanVanda",0,FALSE,FALSE,NA,NA
"4589","RT @MOAArena: ALDUB AtTNTSuperPanaloDay
More photos of @mainedcm &amp; @aldenrichards02! ;) #TNTSuperPanaloDay #MaiDen #AlDub https://t.co/G0qd<U+2026>",FALSE,0,NA,2016-02-27 01:44:03,FALSE,NA,"703395135996846080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Emily_yap68",1015,TRUE,FALSE,NA,NA
"4590","Tinga pa more! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> <U+00A9> @chikkanessave #mainemendoza #AlDub #aldenrichards https://t.co/BBNDx6M1gt",FALSE,1,NA,2016-02-27 01:43:59,FALSE,NA,"703395118942973952",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AldubBTS",0,FALSE,FALSE,NA,NA
